car_maker_name,car_segment_name,energy,body_style,code_age,age_years,log_total_vehicles
RENAULT,Megane,ESS,BERLINE,11 years and older,6.2,3.539416740627926
MERCEDES,Classe C,ESS-MHEV,COUPE,6 to 10 years old,9.8,4.536159795524548
HONDA,CR-V,DIES,SUV,Less than 1 year old,11.6,7.200327900915462
MERCEDES,Classe E,ESS,COUPE,Less than 1 year old,0.9,4.121940296384671
MERCEDES,Classe M,DIES,SUV,2 years old,0.5,1.6534030151689099
AUDI,A4,DIES,BERLINE,Less than 1 year old,11.3,8.520735757180342
MERCEDES,Classe E,ESS,BERLINE,11 years and older,11.9,4.595386132668085
AUDI,A5,DIES,BERLINE,6 to 10 years old,1.5,5.467681369922946
MERCEDES,Classe E,ESS,BERLINE,Less than 1 year old,11.2,7.202498296700281
BMW,Serie 4,ESS,BERLINE,6 to 10 years old,12.0,6.7526073650720955
SEAT,Leon,DIES,BERLINE,3 to 5 years old,7.8,3.0187803548193415
MINI,Paceman,DIES,SUV,6 to 10 years old,9.3,8.56363640673643
MERCEDES,Classe E,DIES,BERLINE,3 to 5 years old,8.1,1.5338586592950159
MERCEDES,Classe S,ESS,COUPE,11 years and older,8.8,2.3924903110401914
DACIA,Logan,ETH,BERLINE,1 year old,2.2,7.736009476562849
RENAULT,Clio,DIES,BERLINE,11 years and older,6.7,1.423362090272425
MERCEDES,Classe C,ESS,COUPE,Less than 1 year old,11.2,6.302029615599008
BMW,M5,HYB-ESS,BERLINE,3 to 5 years old,11.3,7.46005902383729
MERCEDES,Classe A,DIES,BERLINE,1 year old,4.6,5.469535058950003
PEUGEOT,206,DIES,BREAK,Less than 1 year old,6.8,7.514823566484891
MERCEDES,Sprinter,ESS,UTILITAIRE,3 to 5 years old,6.0,7.341023566404551
MINI,Mini,ESS,CABRIOLET,1 year old,2.0,2.8398582517627213
PEUGEOT,308,ESS,BERLINE,6 to 10 years old,5.9,6.675317348643849
MERCEDES,Classe E,ESS,BREAK,6 to 10 years old,6.2,2.572858762807871
BMW,X6,HYB-ESS,SUV,2 years old,3.4,2.8750901740022066
MERCEDES,Classe E,HYB-ESS,COUPE,6 to 10 years old,8.8,2.037874912525983
MERCEDES,Classe C,DIES,BERLINE,6 to 10 years old,11.9,5.559444536907308
AUDI,A4,ESS,BREAK,3 to 5 years old,9.4,6.073780366541439
OPEL,Astra,DIES,BERLINE,11 years and older,3.5,4.308275445801916
MERCEDES,Classe E,ESS,COUPE,11 years and older,11.5,8.923048709783867
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,10.8,8.326635692635305
MERCEDES,Classe E,DIES,BREAK,11 years and older,3.1,3.9040030152460075
VOLKSWAGEN,Golf,ESS,BREAK,6 to 10 years old,10.8,8.706573677390871
AUDI,A6,ESS,SUV,6 to 10 years old,11.4,10.48635927200818
MERCEDES,Classe C,HYB-ESS,BERLINE,6 to 10 years old,1.8,9.202836712342672
FORD,Focus,DIES,BERLINE,11 years and older,9.9,6.080849729857956
MERCEDES,Classe C,ESS,BERLINE,11 years and older,11.0,6.268187686303276
MERCEDES,Classe E,ESS,BREAK,11 years and older,11.9,9.503343513530877
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,4.5,2.085863675722745
VOLKSWAGEN,Passat,ESS,BERLINE,Less than 1 year old,3.6,3.60149265050294
VOLKSWAGEN,Golf,ESS,CABRIOLET,11 years and older,3.1,4.506239479095572
BMW,Serie 4,ESS,CABRIOLET,3 to 5 years old,4.9,2.9703269315115897
MERCEDES,Classe E,DIES,BERLINE,11 years and older,1.3,2.470360224496427
JAGUAR,E-Pace,HYB-ESS,SUV,11 years and older,10.6,3.525326520036737
VOLKSWAGEN,Beetle,DIES,CABRIOLET,11 years and older,0.6,6.13669011784793
MERCEDES,Classe E,DIES,COUPE,11 years and older,11.0,9.928332056996577
MERCEDES,Classe E,ESS,COUPE,6 to 10 years old,11.4,8.964964814718892
RENAULT,Clio,ESS,BERLINE,11 years and older,0.8,5.803139883329051
VOLKSWAGEN,Tiguan,ESS,SUV,3 to 5 years old,8.7,3.241263296874356
MERCEDES,Classe C,ESS,BERLINE,1 year old,9.8,7.934303192954453
VOLKSWAGEN,Passat,ESS,BREAK,6 to 10 years old,12.0,5.022862159815428
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,5.7,5.852121773091915
AUDI,A6,ESS,SUV,11 years and older,10.6,3.317554068548837
FIAT,500,ESS-MHEV,BERLINE,3 to 5 years old,0.8,5.807161789160183
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,5.6,0.9972654843886899
MERCEDES,Classe C,DIES,COUPE,11 years and older,10.7,10.109190154482935
VOLKSWAGEN,Passat,ESS,BERLINE,11 years and older,4.7,6.433463944908883
MERCEDES,Classe E,ESS,CABRIOLET,1 year old,11.4,9.608694520574847
RENAULT,Clio,ESS,BERLINE,Less than 1 year old,0.6,1.1738619405189328
AUDI,A8,ESS,BERLINE,11 years and older,1.3,2.1212173586345386
MERCEDES,Classe E,DIES,BERLINE,2 years old,6.0,7.630390376642929
OPEL,Corsa,DIES-MHEV,BERLINE,11 years and older,10.8,5.827672830520017
AUDI,A6,DIES,BERLINE,11 years and older,10.4,6.836999299370914
AUDI,A3,ESS,BERLINE,11 years and older,12.0,6.865020550677072
VOLKSWAGEN,Sharan,DIES,MONOSPACE,11 years and older,1.8,6.282686152636192
KIA,Picanto,ESS,BERLINE,6 to 10 years old,12.0,6.217127304023952
FIAT,Panda,ESS,BERLINE,1 year old,7.6,3.478107198649111
HYUNDAI,Kona,ESS,SUV,Less than 1 year old,2.8,4.84742940492286
VOLKSWAGEN,Polo,DIES,BERLINE,6 to 10 years old,9.7,7.816699068646836
PORSCHE,Macan,ESS,SUV,11 years and older,2.1,1.4655876194463224
VOLKSWAGEN,Golf,DIES,BERLINE,1 year old,0.7,3.294890634907544
AUDI,A6,DIES,BERLINE,6 to 10 years old,12.0,6.352084905235205
MERCEDES,Classe E,ESS,BERLINE,11 years and older,6.5,2.4879529286949733
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,11.9,6.5201748566044015
VOLKSWAGEN,Passat,ESS,COUPE,1 year old,6.8,6.316619420874464
RENAULT,Megane,DIES,BERLINE,2 years old,10.1,9.308791178947969
BMW,Serie 1,ESS,BERLINE,11 years and older,12.0,5.557599438962735
VOLVO,XC90,ESS,SUV,6 to 10 years old,11.7,6.623673750383073
PORSCHE,911 type 992,ESS,CABRIOLET,3 to 5 years old,4.2,6.914321179270885
VOLKSWAGEN,Golf,DIES,BERLINE,11 years and older,12.0,1.6454733903226209
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,12.0,3.523984255375285
RENAULT,Clio,ESS,BERLINE,11 years and older,8.7,4.3554339191289015
MERCEDES,Classe V,ESS,MONOSPACE,6 to 10 years old,10.9,5.029665167223258
DACIA,Duster,ESS,SUV,1 year old,0.8,3.1556675194643935
SEAT,Altea,ESS,SUV,6 to 10 years old,11.9,2.84819287895204
RENAULT,Clio,ESS,BERLINE,3 to 5 years old,5.2,3.336083732626289
MERCEDES,Classe E,ESS,BERLINE,11 years and older,2.1,1.5235477324272286
SEAT,Ateca,HYB-ESS,SUV,2 years old,0.5,6.713424082468309
OPEL,Astra,ESS,BERLINE,3 to 5 years old,1.4,2.281540871910918
MERCEDES,Classe C,ESS,BERLINE,11 years and older,9.4,2.3406480598125405
VOLKSWAGEN,Golf,DIES,BREAK,3 to 5 years old,10.4,4.071366269484015
MERCEDES,Classe E,ESS,COUPE,11 years and older,11.2,6.194534723131315
RENAULT,Laguna,DIES,BERLINE,3 to 5 years old,2.7,3.3586376124651345
MERCEDES,Classe A,DIES,BERLINE,6 to 10 years old,0.6,4.787242142765057
MERCEDES,Classe C,ESS,BERLINE,6 to 10 years old,12.0,6.7650125126909515
RENAULT,Clio,DIES,BERLINE,6 to 10 years old,11.7,4.879742500691386
PEUGEOT,308,ESS,CABRIOLET,3 to 5 years old,3.6,8.950957273542313
PEUGEOT,2008,ESS,SUV,11 years and older,3.3,5.930295877088195
VOLKSWAGEN,Golf,DIES,BREAK,6 to 10 years old,9.5,5.861980162163673
RENAULT,Clio,DIES,BERLINE,1 year old,0.5,5.6596728471928355
BMW,Serie 3,DIES,BERLINE,6 to 10 years old,11.9,8.44568030326676
BMW,Serie 5,ESS,BREAK,11 years and older,11.6,4.4882485298511945
MERCEDES,Classe E,DIES,BREAK,1 year old,5.9,4.085102876357888
MERCEDES,Classe E,DIES,BERLINE,Less than 1 year old,3.6,4.417036678250055
MERCEDES,Classe E,ESS,BREAK,3 to 5 years old,2.7,3.472425684740867
MERCEDES,Classe A,ESS,BERLINE,11 years and older,7.2,10.657692589053687
MERCEDES,Classe E,ESS,BREAK,11 years and older,0.6,1.5152250483044818
MERCEDES,Classe E,ELEC,COUPE,11 years and older,10.0,4.012402777520282
CITROEN,C3,ESS,CABRIOLET,6 to 10 years old,9.4,11.137599726282062
MERCEDES,Classe C,DIES,BREAK,6 to 10 years old,2.7,2.485315873359599
MERCEDES,Classe E,ESS,BERLINE,2 years old,12.0,8.348029547439225
RENAULT,Megane,ESS,BERLINE,6 to 10 years old,11.9,5.444609793855649
PEUGEOT,3008,ESS,SUV,2 years old,8.0,2.7432521181749436
MERCEDES,Vito,ESS,UTILITAIRE,Less than 1 year old,5.6,3.3516096318852258
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,11.0,8.612426301057656
VOLKSWAGEN,Golf,ESS,CABRIOLET,3 to 5 years old,10.6,8.367731387664834
MERCEDES,Classe S,LPG,CABRIOLET,6 to 10 years old,4.2,4.099710689477252
MERCEDES,Classe E,ESS,CABRIOLET,3 to 5 years old,10.0,3.415235876504397
VOLKSWAGEN,Taigo,ESS,SUV,6 to 10 years old,11.7,2.878138936551613
TOYOTA,Auris,ESS,BREAK,6 to 10 years old,0.7,6.1968244022987315
MERCEDES,Classe E,ESS,BREAK,6 to 10 years old,12.0,7.434041618747553
MERCEDES,Classe GLK,DIES,SUV,2 years old,0.5,3.4699972103592067
KIA,Picanto,DIES,BERLINE,11 years and older,0.5,5.001141657251648
MERCEDES,Classe E,ESS,CABRIOLET,Less than 1 year old,1.2,5.739849867004792
MERCEDES,Classe C,ELEC,BREAK,2 years old,11.4,4.0939309546040406
FORD,Escape,DIES,SUV,6 to 10 years old,4.2,5.975611143697634
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,11.0,4.152819966345385
AUDI,A3,DIES,BERLINE,6 to 10 years old,10.8,6.280241769404185
RENAULT,Clio,ESS,BREAK,3 to 5 years old,2.0,6.772056605830725
MITSUBISHI,Lancer,HYB-ESS,BERLINE,1 year old,2.6,3.2803000026814564
ALFA ROMEO,Stelvio,DIES,SUV,11 years and older,11.7,3.943803346500588
AUDI,A4,DIES,BERLINE,3 to 5 years old,4.2,6.168648054399613
RENAULT,Megane,ESS,BERLINE,2 years old,7.3,4.26066693069708
MERCEDES,GLB,DIES,SUV,1 year old,1.5,7.813843784794471
CITROEN,C3,DIES,BERLINE,Less than 1 year old,2.1,6.371025977961666
BMW,Serie 7,ESS,BERLINE,6 to 10 years old,11.3,9.398244554592189
MERCEDES,Classe S,ESS,BERLINE,11 years and older,10.2,7.0567627310428
ALFA ROMEO,Giulia,ESS,BERLINE,6 to 10 years old,6.8,5.241063892871896
RENAULT,Clio,DIES,BERLINE,11 years and older,11.8,3.835660442183573
PEUGEOT,3008,DIES,SUV,3 to 5 years old,2.2,4.052462400347906
BMW,X3,DIES,SUV,2 years old,1.3,4.826594392503415
VOLKSWAGEN,Tiguan,DIES,SUV,3 to 5 years old,12.0,3.395391152498142
BMW,X3,DIES,SUV,11 years and older,11.4,6.8633547799052295
BMW,Serie 8,DIES,CABRIOLET,1 year old,11.6,8.018958727848498
RENAULT,Megane,ETH,BERLINE,3 to 5 years old,1.7,4.6776590166550625
MERCEDES,Classe C,ESS-MHEV,BERLINE,6 to 10 years old,6.3,11.109020536802507
OPEL,Astra,ESS,BREAK,6 to 10 years old,11.8,7.90065622106492
BMW,Serie 7,DIES,BERLINE,11 years and older,12.0,8.249305967275124
MERCEDES,Classe E,HYB-ESS,BERLINE,2 years old,1.9,6.559245223402437
BMW,X2,ESS,SUV,6 to 10 years old,8.8,6.045964517034242
MERCEDES,Classe E,ESS,CABRIOLET,1 year old,3.9,3.508006643682638
MERCEDES,Classe E,DIES,BERLINE,11 years and older,5.9,2.0450617425583832
MERCEDES,Classe S,DIES,COUPE,2 years old,1.2,3.040416234168502
MERCEDES,Classe C,DIES,BERLINE,3 to 5 years old,7.6,4.951175938969817
FIAT,500,ESS,BERLINE,11 years and older,0.9,4.024258615187373
RENAULT,Megane,DIES,BREAK,11 years and older,6.5,3.005653357225463
VOLKSWAGEN,Golf,ESS,BREAK,11 years and older,9.6,4.68747421413423
AUDI,A5,ELEC,BERLINE,11 years and older,3.8,4.619362912539978
MERCEDES,Classe A,DIES-MHEV,BERLINE,11 years and older,5.6,5.509841252344343
FIAT,Linea,ESS,BERLINE,6 to 10 years old,11.9,5.009292940792533
VOLKSWAGEN,Passat,ESS,BREAK,3 to 5 years old,5.6,9.00861151095405
MERCEDES,Classe C,ESS,BREAK,1 year old,3.8,5.289837227197904
AUDI,A6,DIES,BREAK,6 to 10 years old,3.7,4.611940704136436
MERCEDES,Classe C,ESS,BREAK,Less than 1 year old,2.2,3.431769977879064
AUDI,A4,DIES,BERLINE,1 year old,0.6,7.145808816238186
VOLKSWAGEN,Passat,HYB-ESS,BREAK,6 to 10 years old,10.7,3.4498252979582196
MERCEDES,Classe E,ELEC,BREAK,11 years and older,9.6,5.679957809534113
PEUGEOT,308,ESS,BERLINE,11 years and older,6.6,7.740381962361649
VOLKSWAGEN,Passat,DIES,BERLINE,6 to 10 years old,0.6,2.077536976105982
MERCEDES,GLA,ESS,SUV,3 to 5 years old,1.0,2.207352189503403
FORD,Fiesta,ESS,BERLINE,2 years old,3.1,4.695047918521292
JEEP,Wrangler,ESS,SUV,11 years and older,4.1,3.8196636134463295
VAUXHALL,Grandland X,ESS,MONOSPACE,Less than 1 year old,12.0,4.998699531284579
AUDI,A4,DIES,BREAK,11 years and older,11.8,7.163052579103746
FORD,Mondeo,DIES,BERLINE,2 years old,3.1,3.8398525343963277
BMW,X7,ESS,SUV,2 years old,10.6,7.670138643873575
FORD,Focus,ESS,BERLINE,11 years and older,2.0,5.570288744902716
MERCEDES,Classe E,DIES,BREAK,6 to 10 years old,11.1,2.9040656553329462
VOLKSWAGEN,Passat,HYB-ESS,BERLINE,11 years and older,0.7,5.093628208022813
MERCEDES,Classe E,ESS,COUPE,11 years and older,11.9,5.413038699393303
VOLKSWAGEN,Golf,DIES,BERLINE,1 year old,1.6,2.1803705721361197
MERCEDES,Classe E,DIES,BREAK,2 years old,0.5,2.0384694684625284
MERCEDES,Classe C,ESS,BREAK,11 years and older,10.4,4.687194061082139
AUDI,A6,DIES,SUV,3 to 5 years old,7.5,1.650869105023797
MERCEDES,Classe E,ESS,BREAK,11 years and older,11.6,3.4676036988867933
MERCEDES,Classe E,DIES,BERLINE,11 years and older,10.4,2.7541795742166926
BMW,Serie 3,DIES,BERLINE,3 to 5 years old,3.4,6.198821932809791
MERCEDES,Classe E,DIES,BREAK,Less than 1 year old,10.4,2.8859322444729267
MERCEDES,Classe C,HYB-ESS,BERLINE,1 year old,3.9,10.019135237681251
PEUGEOT,208,ESS,BERLINE,11 years and older,6.5,5.206369288445343
PEUGEOT,307,HYB-ESS,CABRIOLET,11 years and older,0.7,7.741994012235626
BMW,Serie 5,DIES,BERLINE,6 to 10 years old,10.0,8.019270709656602
MERCEDES,Classe E,ESS,BERLINE,1 year old,2.2,5.426231740318232
KIA,Soul,ESS,MONOSPACE,11 years and older,8.0,2.311891378385382
MERCEDES,Classe E,HYB-ESS,BERLINE,2 years old,8.5,2.6552238951498857
RENAULT,Clio,ESS,BERLINE,1 year old,8.9,3.278278926766659
MERCEDES,Classe A,LPG,BERLINE,11 years and older,0.7,3.0008316358135376
MERCEDES,Classe E,HYB-ESS,BERLINE,3 to 5 years old,6.6,5.080195138795792
VOLKSWAGEN,Golf,ESS,BERLINE,2 years old,1.0,2.489564981689367
MERCEDES,Classe E,DIES,BERLINE,2 years old,0.6,9.103746854174954
MERCEDES,Classe E,DIES,BERLINE,11 years and older,7.9,3.441614260378815
PEUGEOT,Boxer,DIES,UTILITAIRE,11 years and older,5.3,3.6278160306874634
NISSAN,Pulsar,ESS,BERLINE,11 years and older,9.5,7.494062182563559
PORSCHE,911 type 991,ESS,COUPE,11 years and older,6.5,4.101310844463324
OPEL,Astra,ESS,COUPE,6 to 10 years old,11.2,4.242035273858197
BMW,M5,ESS,BERLINE,11 years and older,8.7,9.265210074464973
RENAULT,Kangoo,ESS,UTILITAIRE,11 years and older,1.5,6.051741951229014
MERCEDES,Classe E,DIES,COUPE,1 year old,10.9,2.536004455346092
MERCEDES,Classe E,DIES,BERLINE,6 to 10 years old,11.4,7.317453977677977
BMW,Serie 3,DIES,BREAK,6 to 10 years old,12.0,8.8199579553325
SEAT,Toledo,ESS,BERLINE,11 years and older,3.9,11.132721536115424
AUDI,A5,DIES,BERLINE,11 years and older,7.2,6.319121809588047
PEUGEOT,Partner,DIES,MONOSPACE,11 years and older,10.4,8.881391006283875
HONDA,HR-V,HYB-ESS,SUV,6 to 10 years old,12.0,3.848816563735178
BMW,X1,DIES,SUV,3 to 5 years old,0.6,2.201981081488787
VOLKSWAGEN,Golf,DIES,BERLINE,11 years and older,8.4,6.9213047454336944
AUDI,A5,DIES,BERLINE,6 to 10 years old,7.0,4.164266726755724
DACIA,Duster,ESS,SUV,11 years and older,1.2,4.606599140319513
SKODA,Octavia,DIES,BREAK,11 years and older,4.5,9.943356053362372
VOLKSWAGEN,Golf,HYB-ESS,BERLINE,2 years old,7.2,7.256050602763484
SKODA,Octavia,ESS,BERLINE,2 years old,1.8,3.980997150145014
FIAT,Panda,ESS-MHEV,BERLINE,1 year old,0.6,7.869696010719171
AUDI,A5,ESS,BERLINE,3 to 5 years old,10.6,1.3355164833984574
BMW,M5,ESS,BERLINE,11 years and older,9.9,3.964482407049407
TOYOTA,Yaris,ESS,BERLINE,6 to 10 years old,11.6,5.684240725542306
MERCEDES,Classe E,ESS,BERLINE,11 years and older,0.6,8.562675478998344
AUDI,A5,DIES,COUPE,11 years and older,2.5,5.009523938216319
RENAULT,Clio,DIES,BREAK,6 to 10 years old,3.0,8.235346409772752
MERCEDES,Classe E,ELEC,BREAK,6 to 10 years old,0.7,3.7959129714257296
FIAT,Scudo,ESS,UTILITAIRE,6 to 10 years old,3.9,9.320287043678896
AUDI,Q7,ESS,SUV,6 to 10 years old,11.6,8.362351253189365
RENAULT,Megane,ESS,BERLINE,2 years old,6.3,1.0941596665389721
BMW,X3,DIES,SUV,3 to 5 years old,0.8,8.136678913689076
BMW,Serie 3,ESS,COUPE,11 years and older,3.0,3.4839669934822357
MERCEDES,Classe E,ELEC,BREAK,1 year old,1.4,8.41916009545866
MERCEDES,Classe S,DIES,BERLINE,3 to 5 years old,5.0,9.947773286927001
AUDI,A7,ESS,BERLINE,11 years and older,3.8,6.045401878862019
OPEL,Insignia,ETH,SUV,11 years and older,0.6,6.042665045770719
MERCEDES,Classe E,ESS-MHEV,BERLINE,Less than 1 year old,0.8,4.743851691907394
AUDI,A6,ESS,BERLINE,11 years and older,5.6,2.9541944947199514
OPEL,Astra,DIES,BERLINE,11 years and older,11.9,4.52781412816472
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,0.9,9.990805182736752
BMW,X1,ESS,SUV,3 to 5 years old,6.3,3.2598157521179623
RENAULT,Megane,ESS,BERLINE,Less than 1 year old,1.2,2.560557139534761
MERCEDES,Classe E,ESS,BERLINE,2 years old,8.6,7.081240901275047
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,10.2,3.9716302434402957
SEAT,Leon,ESS,BERLINE,6 to 10 years old,9.8,4.479577944468672
PEUGEOT,208,ESS,BERLINE,6 to 10 years old,11.8,3.7539083928728756
OPEL,Vectra,DIES,BERLINE,6 to 10 years old,9.0,5.749553803346194
AUDI,A6,DIES,SUV,1 year old,1.4,4.196268232518051
BMW,M5,ESS,BERLINE,1 year old,2.8,4.531877410039659
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,7.2,8.172770980411325
MERCEDES,Classe C,DIES-MHEV,CABRIOLET,6 to 10 years old,3.8,5.768752950615445
RENAULT,Laguna,ESS,BERLINE,6 to 10 years old,5.1,8.273838079627966
RENAULT,Laguna,ESS,BERLINE,11 years and older,0.5,2.3913871994031046
PEUGEOT,308,ESS,BERLINE,1 year old,3.6,10.37419727856761
MERCEDES,Classe E,ESS,COUPE,6 to 10 years old,12.0,4.444111229779314
AUDI,A6,ESS,SUV,3 to 5 years old,11.5,4.242811796379977
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,9.2,6.5305391740948115
RENAULT,Megane,ESS,COUPE,2 years old,4.9,6.667411003752894
AUDI,A3,ESS,BERLINE,3 to 5 years old,1.3,3.076984932473045
VOLKSWAGEN,Tiguan,ESS,SUV,3 to 5 years old,4.1,3.5752372987669245
MERCEDES,Classe E,DIES,BERLINE,11 years and older,4.8,3.630228357444361
MERCEDES,Classe E,DIES,COUPE,3 to 5 years old,10.2,3.0991349863150246
PEUGEOT,Partner,DIES,MONOSPACE,1 year old,0.5,6.0947844849174455
VOLKSWAGEN,CC,ESS,COUPE,6 to 10 years old,12.0,5.143696734844257
MERCEDES,Classe E,ESS,BREAK,6 to 10 years old,3.6,6.2342989535852835
RENAULT,Megane,ESS,BERLINE,3 to 5 years old,2.1,3.056337055876017
SKODA,Octavia,ESS,BREAK,6 to 10 years old,3.1,9.649671188527574
AUDI,A4,ESS,CABRIOLET,Less than 1 year old,0.6,1.3208748977311953
MERCEDES,Classe E,ESS,BERLINE,1 year old,0.8,1.154841436810787
MERCEDES,Classe E,DIES,CABRIOLET,6 to 10 years old,12.0,4.893098181124022
PEUGEOT,3008,DIES,SUV,3 to 5 years old,5.7,9.234145028877975
AUDI,A6,DIES,BERLINE,6 to 10 years old,12.0,4.491626804678076
AUDI,Q3,ESS,SUV,1 year old,5.7,7.926473379165009
MERCEDES,Classe E,ETH,BERLINE,11 years and older,2.7,1.213752331683359
VOLKSWAGEN,Tiguan,ESS,SUV,2 years old,3.7,1.178502325568994
BMW,Serie 3,DIES,BREAK,6 to 10 years old,12.0,5.256692521679384
DACIA,Logan,DIES,UTILITAIRE,3 to 5 years old,10.5,4.2885463783523665
MERCEDES,Classe E,LPG,BERLINE,6 to 10 years old,2.7,6.4973694717923784
CITROEN,DS 3,ESS,CABRIOLET,1 year old,2.2,3.9205482173229766
RENAULT,Megane,ESS,CABRIOLET,11 years and older,3.0,3.2100860841650913
SKODA,Octavia,ESS,BERLINE,1 year old,1.6,5.1632769153052305
FIAT,Doblo,DIES,MONOSPACE,6 to 10 years old,9.2,1.9069000731106829
BMW,Serie 7,DIES,BERLINE,6 to 10 years old,11.9,7.38174477240768
MERCEDES,Classe E,ELEC,CABRIOLET,11 years and older,0.5,3.2316732390555485
MERCEDES,Classe GL,DIES,SUV,6 to 10 years old,1.4,3.2055840066467
SKODA,Superb,ESS,BERLINE,6 to 10 years old,6.2,4.734981547349525
BENTLEY,Flying Spur,ESS,BERLINE,11 years and older,1.3,3.6975372377082465
VOLKSWAGEN,Passat,DIES,BERLINE,6 to 10 years old,11.6,6.308220555381651
MERCEDES,Classe E,ESS,BERLINE,1 year old,2.7,8.078933597335222
MERCEDES,Classe E,ESS,BERLINE,3 to 5 years old,11.5,3.6148123541603683
BMW,Serie 4,ESS,BERLINE,2 years old,5.3,2.585427266084702
AUDI,A8,DIES,BERLINE,1 year old,0.5,3.380913387399631
FORD,Fiesta,HYB-ESS,BERLINE,2 years old,0.5,4.3062140017878185
MERCEDES,Classe E,DIES,BREAK,11 years and older,10.5,5.375084903038277
RENAULT,Megane,DIES,BERLINE,6 to 10 years old,11.4,5.90358928980437
MERCEDES,Classe E,ESS,COUPE,3 to 5 years old,10.3,6.833368625781558
RENAULT,Clio,ELEC,BERLINE,11 years and older,11.5,1.720902194396905
BMW,Serie 7,DIES,BERLINE,11 years and older,0.8,0.9117900464843498
AUDI,A5,DIES,BERLINE,6 to 10 years old,2.1,5.730462630251557
AUDI,A6,ESS,SUV,3 to 5 years old,11.7,6.598719440370022
RENAULT,Megane,CNG,BREAK,11 years and older,10.1,5.503463650275014
AUDI,A5,DIES,COUPE,11 years and older,0.5,2.1144484292590002
CITROEN,DS 3,DIES,BERLINE,Less than 1 year old,12.0,3.222222737710336
MERCEDES,Classe E,DIES,BERLINE,2 years old,0.5,2.407790883917102
MERCEDES,Classe E,ESS,BREAK,Less than 1 year old,4.8,2.8751097749172088
BMW,X1,ESS,SUV,11 years and older,8.3,2.7098062955883258
MERCEDES,Classe C,ESS,COUPE,1 year old,9.3,2.7953368843106916
MERCEDES,Classe A,ESS,BERLINE,3 to 5 years old,11.9,6.862826029908795
MERCEDES,Classe C,ESS,CABRIOLET,6 to 10 years old,6.5,3.6945811275298874
MERCEDES,Classe S,DIES,BERLINE,1 year old,10.1,8.541170098567067
MERCEDES,Classe E,ESS,COUPE,11 years and older,2.8,7.423981049462409
RENAULT,Megane,ESS,CABRIOLET,11 years and older,10.8,3.7784257167913298
DACIA,Sandero,ESS,BERLINE,6 to 10 years old,10.3,5.340979782624076
AUDI,A6,DIES,BERLINE,6 to 10 years old,12.0,5.0773525329131175
BMW,X5,DIES,SUV,6 to 10 years old,0.7,4.642329056253012
AUDI,A5,DIES,BERLINE,11 years and older,4.0,3.075055581550714
RENAULT,Kangoo,DIES,SUV,11 years and older,11.9,2.786819627090539
BMW,Serie 1,ESS,BERLINE,11 years and older,12.0,4.13598330243882
AUDI,A4,DIES,BREAK,1 year old,1.1,6.091470046925908
VOLKSWAGEN,Passat,ETH,COUPE,Less than 1 year old,10.2,8.086020798478263
BMW,Serie 3,ESS,BREAK,11 years and older,11.7,1.5686459813669447
MERCEDES,Vito,ESS,UTILITAIRE,Less than 1 year old,8.6,3.262974469179217
AUDI,A6,DIES,BREAK,Less than 1 year old,1.5,6.320658651298777
RENAULT,Megane,ESS,BERLINE,1 year old,11.9,2.918646732923337
MERCEDES,Classe E,ESS,BERLINE,6 to 10 years old,9.3,8.320984732766492
OPEL,Crossland X,DIES,SUV,11 years and older,2.2,10.399817429411824
RENAULT,Kangoo,DIES,MONOSPACE,6 to 10 years old,2.7,6.847164627419793
FORD,Focus,DIES,BERLINE,11 years and older,3.9,2.666711270453653
MERCEDES,Sprinter,ESS,UTILITAIRE,11 years and older,2.9,2.6314163921536866
PEUGEOT,207,ESS,BERLINE,6 to 10 years old,11.9,1.833017833686271
RENAULT,Kadjar,ESS,SUV,6 to 10 years old,11.8,5.5999785773717425
VOLKSWAGEN,Passat,ESS-MHEV,BERLINE,6 to 10 years old,11.2,4.416837566636875
MERCEDES,Classe E,HYB-ESS,BERLINE,6 to 10 years old,10.6,7.131768229799105
PEUGEOT,308,DIES,BERLINE,11 years and older,9.8,10.857220931861638
BMW,Serie 3,ESS,BREAK,11 years and older,12.0,4.638396355758228
RENAULT,Megane,ETH,BERLINE,2 years old,4.1,7.836767668477416
